week,brand,model,channel,sku,sku_status,units_sold,gross_sales,gmv,nlc,sales_nlc,category_l0,category_l1,category_l2
Week 5,Nexlev,AP-01 HEPA,Amazon,FBA79777,MAPPED,0,0,0,2350,0,Home & Kitchen,HEPA,Spares
Week 5,Nexlev,AP-03,Amazon,FBA79692,MAPPED,0,0,0,2005,0,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini
Week 5,Nexlev,BM-02,Amazon,FBA79598,MAPPED,0,0,0,970,0,HPC,Electric Massagers,Back & Shoulder Massager
Week 5,Nexlev,BR-01,1p Sales,FBA79570,MAPPED,0,0,0,536,0,HPC,Skin Care,Blackhead Remover
Week 5,Nexlev,BR-01,Amazon,FBA79570,MAPPED,38,45944.91525,45944.91525,536,20368,HPC,Skin Care,Blackhead Remover
Week 5,Nexlev,CF-01,Amazon,FBA79484,MAPPED,1,1270.338983,1270.338983,716,716,Home & Kitchen,Kitchen Appliances,Drip Coffee Maker
Week 5,Nexlev,CFM-02,Amazon,FBA79689,MAPPED,0,0,0,3229,0,HPC,Electric Massagers,Complete Leg Massager
Week 5,Nexlev,CM-01-BL,1p Sales,FBA79464,MAPPED,0,0,0,560,0,HPC,Electric Massagers,Electric Heating Pads
Week 5,Nexlev,CM-01-BL,Amazon,FBA79464,MAPPED,4,4425.423729,4425.423729,560,2240,HPC,Electric Massagers,Electric Heating Pads
Week 5,Nexlev,CM-02-PR,Amazon,FBA79472,MAPPED,5,4766.101695,4766.101695,560,2800,HPC,Electric Massagers,Electric Heating Pads
Week 5,Nexlev,CR-01,Amazon,FBA79265,MAPPED,5.0004,3153.389831,3153.389831,533,2665.2132,HPC,Skin Care,Callus Remover
Week 5,Nexlev,EA-01,Amazon,FBA79350,MAPPED,29,27512.71186,27512.71186,710,20590,HPC,Hair Care,Hair Oil Applicator
Week 5,Nexlev,EA-02,Amazon,FBA79573,MAPPED,3,6907.627119,6907.627119,1345,4035,HPC,Hair Care,Hair Oil Applicator
Week 5,Nexlev,EM-02,Amazon,FBA79595,MAPPED,1,1694.067797,1694.067797,1422,1422,HPC,Electric Massagers,Eye Massager - Pro
Week 5,Nexlev,ET-01-BK_N,Amazon,FBA79373,MAPPED,29,7268.644068,7268.644068,295,8555,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ET-02-GN_N,Amazon,FBA79374,MAPPED,20,4925.423729,4925.423729,295,5900,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ET-03-BL_N,Amazon,FBA79375,MAPPED,0,0,0,193,0,HPC,Oral Care,Electric Toothbrush - Sonic
Week 5,Nexlev,ETC-04-WH,1p Sales,FBA79346,MAPPED,0,0,0,412,0,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ETC-04-WH,Amazon,FBA79346,MAPPED,0,0,0,412,0,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ETC-05-PI,Amazon,FBA79347,MAPPED,0,0,0,413,0,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ETC-07-WH,Amazon,FBA79673,MAPPED,6,4062.711864,4062.711864,371,2226,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ETC-08-BL,Amazon,FBA79707,MAPPED,1,626.2711864,626.2711864,373,373,HPC,Oral Care,Electric Toothbrush
Week 5,Nexlev,ETR-06,Amazon,FBA79381,MAPPED,4,4064.40678,4064.40678,672,2688,HPC,Oral Care,Electric Toothbrush - Oscillating
Week 5,Nexlev,FS-01,Amazon,FBA79404,MAPPED,9,13339.83051,13339.83051,896,8064,HPC,Skin Care,Face Steamer
Week 5,Nexlev,GS-02,Amazon,FBA78980,MAPPED,66,115540.678,115540.678,1260,83160,Home & Kitchen,Fabric Care,Garment steamer
Week 5,Nexlev,GS-04,Amazon,FBA79229,MAPPED,1,1863.559322,1863.559322,1512,1512,Home & Kitchen,Fabric Care,Garment steamer
Week 5,Nexlev,GS-05,Amazon,FBA79268,MAPPED,29,45472.88136,45472.88136,987,28623,Home & Kitchen,Fabric Care,Garment steamer
Week 5,Nexlev,HB-01,Amazon,FBA79676,MAPPED,1,2965.254237,2965.254237,1175,1175,HPC,Electric Massagers,Heated Wrap Belt
Week 5,Nexlev,HD-01,Amazon,FBA79278,MAPPED,0,0,0,769,0,HPC,Hair Care,Hair Dryer
Week 5,Nexlev,HM-01,1p Sales,FBA79332,MAPPED,1,862.86,862.86,490,490,HPC,Hair Care,Head Massager
Week 5,Nexlev,HM-01,Amazon,FBA79332,MAPPED,0,0,0,490,0,HPC,Hair Care,Head Massager
Week 5,Nexlev,HM-02,Amazon,FBA79333,MAPPED,3,2371.186441,2371.186441,714,2142,HPC,Hair Care,Head Massager
Week 5,Nexlev,HS-01,Amazon,FBA79272,MAPPED,0,0,0,378,0,HPC,Hair Care,Hair Straightener
Week 5,Nexlev,HS-02,Amazon,FBA79273,MAPPED,0,0,0,389,0,HPC,Hair Care,Hair Straightener
Week 5,Nexlev,HSB-03,Amazon,FBA79405,MAPPED,27,43483.89831,43483.89831,868,23436,HPC,Hair Care,Hair Straightener Brush - Corded
Week 5,Nexlev,HSB-04,1p Sales,FBA79406,MAPPED,0,0,0,961,0,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 5,Nexlev,HSB-04,Amazon,FBA79406,MAPPED,25,42694.0678,42694.0678,961,24025,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 5,Nexlev,HU-01,Amazon,FBA79681,MAPPED,1.0004,18.6440678,18.6440678,829,829.3316,Home & Kitchen,Air Purifier,Humidifier Black
Week 5,Nexlev,HU-02,Amazon,FBA79682,MAPPED,2,3557.627119,3557.627119,818,1636,Home & Kitchen,Air Purifier,Humidifier White
Week 5,Nexlev,KE-01,Amazon,FBA79488,MAPPED,9,10375.42373,10375.42373,984,8856,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 5,Nexlev,KE-02,Amazon,FBA79489,MAPPED,9,9485.59322,9485.59322,980,8820,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 5,Nexlev,KE-03,Amazon,FBA79809,MAPPED,0,0,0,324,0,Home & Kitchen,Kitchen Appliances,Electric Kettle
Week 5,Nexlev,KM-01,Amazon,FBA79591,MAPPED,5.0003,6347.457627,6347.457627,1039,5195.3117,HPC,Electric Massagers,Knee Massager
Week 5,Nexlev,LE-02,Amazon,FBA79440,MAPPED,5,8470.338983,8470.338983,810,4050,HPC,Hair Care,Hair Therapy Comb
Week 5,Nexlev,LE-03,Amazon,FBA79443,MAPPED,0,0,0,1089,0,HPC,Skin Care,LED Face & Skin Care Massager
Week 5,Nexlev,LE-04,1p Sales,FBA79469,MAPPED,1,1232.2,1232.2,594,594,HPC,Skin Care,Skin Lift Device
Week 5,Nexlev,LE-04,Amazon,FBA79469,MAPPED,2,2616.949153,2616.949153,594,1188,HPC,Skin Care,Skin Lift Device
Week 5,Nexlev,LR-01,Amazon,FBA79279,MAPPED,4,2943.220339,2943.220339,444,1776,Home & Kitchen,Fabric Care,Lint Remover
Week 5,Nexlev,LR-01 Set of 2 blades,Amazon,FBA79606,MAPPED,0,0,0,108,0,Home & Kitchen,Set of 2 blades,Spares
Week 5,Nexlev,LR-02,Amazon,FBA79280,MAPPED,27,33232.20339,33232.20339,899,24273,Home & Kitchen,Fabric Care,Lint Remover
Week 5,Nexlev,LR-02 Set of 2 blades,Amazon,FBA79607,MAPPED,2,805.0847458,805.0847458,145,290,Home & Kitchen,Set of 2 blades,Spares
Week 5,Nexlev,LR-03,Amazon,FBA79819,MAPPED,89,23937.28814,23937.28814,145,12905,Home & Kitchen,Fabric Care,Lint Remover
Week 5,Nexlev,MC-01,Amazon,FBA79811,MAPPED,7,3553.389831,3553.389831,297,2079,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper
Week 5,Nexlev,MF-01,Amazon,FBA79810,MAPPED,0,0,0,261,0,Home & Kitchen,Kitchen Appliances,Milk Frother
Week 5,Nexlev,MG-01,Amazon,FBA79596,MAPPED,0,0,0,926,0,HPC,Electric Massagers,Massage Gun
Week 5,Nexlev,MGC-03,Amazon,FBA79687,MAPPED,1,1668.644068,1668.644068,980,980,HPC,Electric Massagers,Hot & Cold Massage Gun
Week 5,Nexlev,MGS-02,Amazon,FBA79686,MAPPED,0,0,0,436,0,HPC,Electric Massagers,Massage Gun - Mini
Week 5,Nexlev,MM-01,Amazon,FBA79688,MAPPED,0,0,0,6146,0,HPC,Electric Massagers,Foldable Massage Mat
Week 5,Nexlev,MR-01,Amazon,FBA79263,MAPPED,47.0051,103407.6271,103407.6271,1162,54619.9262,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 5,Nexlev,MR-02,Amazon,FBA79439,MAPPED,16,46376.27119,46376.27119,1381,22096,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 5,Nexlev,NP-01,Amazon,FBA78994,MAPPED,0,0,0,413,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 5,Nexlev,NP-02,Amazon,FBA78995,MAPPED,0,0,0,418,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 5,Nexlev,NP-03,Amazon,FBA78996,MAPPED,0,0,0,413,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 5,Nexlev,NP-06,Amazon,FBA79677,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 5,Nexlev,NP-07,Amazon,FBA79678,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 5,Nexlev,PB-01,Amazon,FBA79812,MAPPED,7,11181.35593,11181.35593,1307,9149,Home & Kitchen,Kitchen Appliances,Portable Blender
Week 5,Nexlev,PM-02,Amazon,FBA79690,MAPPED,0,0,0,963,0,HPC,Electric Massagers,Handheld Percussion Massager
Week 5,Nexlev,SC-01,Amazon,FBA78981,MAPPED,38,104208.4746,104208.4746,1786,67868,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 5,Nexlev,SC-02,Amazon,FBA79262,MAPPED,0,0,0,1377,0,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 5,Nexlev,SC-03,Amazon,FBA79277,MAPPED,3,18302.54237,18302.54237,4052,12156,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 5,Nexlev,SC-04,Amazon,FBA79567,MAPPED,29,132283.0508,132283.0508,2695,78155,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 5,Nexlev,SC-05,Amazon,FBA79652,MAPPED,51,120382.2034,120382.2034,1443,73593,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 5,Nexlev,SC-05 SC-05 - Set of Spares,Amazon,FBA79912,MAPPED,0,0,0,350,0,Home & Kitchen,SC-05 - Set of Spares,Spares
Week 5,Nexlev,SM-01,Amazon,FBA79276,MAPPED,6,20333.89831,20333.89831,2357,14142,Home & Kitchen,Cleaning & Vacumming,Steam Mop
Week 5,Nexlev,SPM-01,Amazon,FBA79468,MAPPED,0,0,0,2775,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 5,Nexlev,SPM-01 Set of 2 Mops,Amazon,FBA79717,MAPPED,0,0,0,250,0,Home & Kitchen,Set of 2 Mops,Spares
Week 5,Nexlev,SPM-01(New),Amazon,FBA79699,MAPPED,0.0014,66.94915254,66.94915254,2827,3.9578,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 5,Nexlev,SS-01(New),Amazon,FBA79698,MAPPED,1,2117.79661,2117.79661,1227,1227,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 5,Nexlev,SS-02,Amazon,FBA79589,MAPPED,4,7222.033898,7222.033898,1306,5224,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 5,Nexlev,SS-02 Set of Spares,Amazon,FBA79657,MAPPED,0,0,0,350,0,Home & Kitchen,Set of Spares,Spares
Week 5,Nexlev,ST-01,Amazon,FBA79679,MAPPED,15,73716.10169,73716.10169,3423,51345,Home & Kitchen,Kitchen Appliances,Stand Mixer
Week 5,Nexlev,SW-01,Amazon,FBA79349,MAPPED,48,43140.67797,43140.67797,409,19632,Home & Kitchen,Fabric Care,Mini Sewing Machine
Week 5,Nexlev,T-01,1p Sales,FBА79266,MAPPED,5,4158.48,4158.48,516,2580,HPC,Trimmers & Body Groomers,Women Trimmer
Week 5,Nexlev,T-01,Amazon,FBА79266,MAPPED,0,0,0,516,0,HPC,Trimmers & Body Groomers,Women Trimmer
Week 5,Nexlev,T-02,1p Sales,FBA79267,MAPPED,2,1978.82,1978.82,606,1212,HPC,Trimmers & Body Groomers,Women Trimmer
Week 5,Nexlev,T-02,Amazon,FBA79267,MAPPED,0,0,0,606,0,HPC,Trimmers & Body Groomers,Women Trimmer
Week 5,Nexlev,TI-01,Amazon,FBA79466,MAPPED,0,0,0,1250,0,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 5,Nexlev,TI-02,Amazon,FBA79473,MAPPED,0,0,0,865,0,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 5,Nexlev,TIC-04,Amazon,FBA79475,MAPPED,0,0,0,1392,0,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless
Week 5,Nexlev,TM-01,Amazon,FBA79467,MAPPED,0,0,0,483,0,HPC,Trimmers & Body Groomers,Men's Beard Trimmer
Week 5,Nexlev,TM-02,Amazon,FBA79481,MAPPED,3,5107.627119,5107.627119,1302,3906,HPC,Trimmers & Body Groomers,Intimate Trimmer
Week 5,Nexlev,TM-03,Amazon,FBA79483,MAPPED,1,888.9830508,888.9830508,594,594,HPC,Trimmers & Body Groomers,Men's Body Trimmer
Week 5,Nexlev,TM-04,Amazon,FBA79485,MAPPED,0,0,0,460,0,HPC,Trimmers & Body Groomers,Body & Nose Trimmer
Week 5,Nexlev,TM-05,Amazon,FBA79693,MAPPED,0,0,0,1177,0,HPC,Trimmers & Body Groomers,Vacuum Trimmer
Week 5,Nexlev,V-01,1p Sales,FBA79271,MAPPED,0,0,0,728,0,HPC,Hair Care,Volumizer
Week 5,Nexlev,V-01,Amazon,FBA79271,MAPPED,3,3556.779661,3556.779661,728,2184,HPC,Hair Care,Volumizer
Week 5,Nexlev,V-01 RG,Amazon,FBK79271,MAPPED,12.0007,12755.9322,12755.9322,663,7956.4641,HPC,Hair Care,Volumizer
Week 5,Nexlev,V-02,Amazon,FBA79492,MAPPED,1,2065.254237,2065.254237,1095,1095,HPC,Hair Care,Volumizer
Week 5,Nexlev,V-03,1p Sales,FBA79493,MAPPED,0,0,0,852,0,HPC,Hair Care,Volumizer
Week 5,Nexlev,V-03,Amazon,FBA79493,MAPPED,74,126412.7119,126412.7119,852,63048,HPC,Hair Care,Volumizer
Week 5,Nexlev,VC-01,Amazon,FBA79452,MAPPED,38.0032,53622.0339,53622.0339,1088,41347.4816,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,VC-02,Amazon,FBA79463,MAPPED,0,0,0,1291,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,VC-03,Amazon,FBA79480,MAPPED,1,1694.067797,1694.067797,803,803,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,VC-04,Amazon,FBA79565,MAPPED,2,4235.59322,4235.59322,1112,2224,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,VC-05,Amazon,FBA79566,MAPPED,2,3896.610169,3896.610169,1063,2126,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,VC-06,Amazon,FBA79599,MAPPED,0,0,0,954,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 6,Nexlev,AP-01,Amazon,FBA79683,MAPPED,3,35567.79661,35567.79661,10158,30474,Home & Kitchen,Air Purifier,Air Purifier
Week 6,Nexlev,AP-01 HEPA,Amazon,FBA79777,MAPPED,0,0,0,2350,0,Home & Kitchen,HEPA,Spares
Week 6,Nexlev,AP-03,Amazon,FBA79692,MAPPED,4,13522.04237,13522.04237,2005,8020,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini
Week 6,Nexlev,AP-03 HEPA,Amazon,FBA79778,MAPPED,1,931.3559322,931.3559322,500,500,Home & Kitchen,HEPA,Spares
Week 6,Nexlev,BM-02,Amazon,FBA79598,MAPPED,0,0,0,970,0,HPC,Electric Massagers,Back & Shoulder Massager
Week 6,Nexlev,BR-01,Amazon,FBA79570,MAPPED,35,42107.62712,42107.62712,536,18760,HPC,Skin Care,Blackhead Remover
Week 6,Nexlev,CF-01,Amazon,FBA79484,MAPPED,0,0,0,716,0,Home & Kitchen,Kitchen Appliances,Drip Coffee Maker
Week 6,Nexlev,CFM-01,Amazon,FBA79590,MAPPED,8,19020.33898,19020.33898,1014,8112,HPC,Electric Massagers,Calf Massager
Week 6,Nexlev,CFM-02,Amazon,FBA79689,MAPPED,1,5083.898305,5083.898305,3229,3229,HPC,Electric Massagers,Complete Leg Massager
Week 6,Nexlev,CFM-03,Amazon,FBA79849,MAPPED,2,8472.881356,8472.881356,2004,4008,HPC,Electric Massagers,Calf Massager
Week 6,Nexlev,CM-01-BL,Amazon,FBA79464,MAPPED,3,2223.728814,2223.728814,560,1680,HPC,Electric Massagers,Electric Heating Pads
Week 6,Nexlev,CM-02-PR,Amazon,FBA79472,MAPPED,2,2371.186441,2371.186441,560,1120,HPC,Electric Massagers,Electric Heating Pads
Week 6,Nexlev,CR-01,Amazon,FBA79265,MAPPED,21,9584.745763,9584.745763,533,11193,HPC,Skin Care,Callus Remover
Week 6,Nexlev,EA-01,Amazon,FBA79350,MAPPED,23,21495.76271,21495.76271,710,16330,HPC,Hair Care,Hair Oil Applicator
Week 6,Nexlev,EA-02,Amazon,FBA79573,MAPPED,3,7038.135593,7038.135593,1345,4035,HPC,Hair Care,Hair Oil Applicator
Week 6,Nexlev,ET-01-BK_N,Amazon,FBA79373,MAPPED,27,6882.20339,6882.20339,295,7965,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ET-02-GN_N,Amazon,FBA79374,MAPPED,25,6334.745763,6334.745763,295,7375,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ET-03-BL_N,Amazon,FBA79375,MAPPED,2,506.779661,506.779661,193,386,HPC,Oral Care,Electric Toothbrush - Sonic
Week 6,Nexlev,ETC-04-WH,Amazon,FBA79346,MAPPED,1,690.6779661,690.6779661,412,412,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ETC-05-PI,Amazon,FBA79347,MAPPED,0,0,0,413,0,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ETC-07-WH,Amazon,FBA79673,MAPPED,2,1269.491525,1269.491525,371,742,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ETC-08-BL,Amazon,FBA79707,MAPPED,1,634.7457627,634.7457627,373,373,HPC,Oral Care,Electric Toothbrush
Week 6,Nexlev,ETR-06,Amazon,FBA79381,MAPPED,1,1058.474576,1058.474576,672,672,HPC,Oral Care,Electric Toothbrush - Oscillating
Week 6,Nexlev,FS-01,Amazon,FBA79404,MAPPED,7,10659.32203,10659.32203,896,6272,HPC,Skin Care,Face Steamer
Week 6,Nexlev,GS-02,Amazon,FBA78980,MAPPED,73,124933.0508,124933.0508,1260,91980,Home & Kitchen,Fabric Care,Garment steamer
Week 6,Nexlev,GS-04,Amazon,FBA79229,MAPPED,2,3801.694915,3801.694915,1512,3024,Home & Kitchen,Fabric Care,Garment steamer
Week 6,Nexlev,GS-05,Amazon,FBA79268,MAPPED,46,68945.76271,68945.76271,987,45402,Home & Kitchen,Fabric Care,Garment steamer
Week 6,Nexlev,HB-01,Amazon,FBA79676,MAPPED,0,0,0,1175,0,HPC,Electric Massagers,Heated Wrap Belt
Week 6,Nexlev,HD-01,Amazon,FBA79278,MAPPED,0,0,0,769,0,HPC,Hair Care,Hair Dryer
Week 6,Nexlev,HM-01,1p Sales,FBA79332,MAPPED,1,894.29,894.29,490,490,HPC,Hair Care,Head Massager
Week 6,Nexlev,HM-01,Amazon,FBA79332,MAPPED,0,0,0,490,0,HPC,Hair Care,Head Massager
Week 6,Nexlev,HM-02,Amazon,FBA79333,MAPPED,5,5927.966102,5927.966102,714,3570,HPC,Hair Care,Head Massager
Week 6,Nexlev,HS-01,1p Sales,FBA79272,MAPPED,0,0,0,378,0,HPC,Hair Care,Hair Straightener
Week 6,Nexlev,HS-01,Amazon,FBA79272,MAPPED,2,1354.237288,1354.237288,378,756,HPC,Hair Care,Hair Straightener
Week 6,Nexlev,HS-02,Amazon,FBA79273,MAPPED,1,719.4915254,719.4915254,389,389,HPC,Hair Care,Hair Straightener
Week 6,Nexlev,HSB-03,Amazon,FBA79405,MAPPED,19,28967.79661,28967.79661,868,16492,HPC,Hair Care,Hair Straightener Brush - Corded
Week 6,Nexlev,HSB-04,Amazon,FBA79406,MAPPED,24,47897.45763,47897.45763,961,23064,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 6,Nexlev,HU-01,Amazon,FBA79681,MAPPED,1,1736.440678,1736.440678,829,829,Home & Kitchen,Air Purifier,Humidifier Black
Week 6,Nexlev,HU-02,Amazon,FBA79682,MAPPED,0,0,0,818,0,Home & Kitchen,Air Purifier,Humidifier White
Week 6,Nexlev,KE-01,Amazon,FBA79488,MAPPED,7,10375.42373,10375.42373,984,6888,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 6,Nexlev,KE-02,Amazon,FBA79489,MAPPED,20,24445.76271,24445.76271,980,19600,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 6,Nexlev,KE-03,Amazon,FBA79809,MAPPED,1,550,550,324,324,Home & Kitchen,Kitchen Appliances,Electric Kettle
Week 6,Nexlev,KM-01,Amazon,FBA79591,MAPPED,3,2701.694915,2701.694915,1039,3117,HPC,Electric Massagers,Knee Massager
Week 6,Nexlev,LE-02,Amazon,FBA79440,MAPPED,11,18634.74576,18634.74576,810,8910,HPC,Hair Care,Hair Therapy Comb
Week 6,Nexlev,LE-03,Amazon,FBA79443,MAPPED,1,1439.830508,1439.830508,1089,1089,HPC,Skin Care,LED Face & Skin Care Massager
Week 6,Nexlev,LE-04,1p Sales,FBA79469,MAPPED,4,4979.68,4979.68,594,2376,HPC,Skin Care,Skin Lift Device
Week 6,Nexlev,LE-04,Amazon,FBA79469,MAPPED,0,0,0,594,0,HPC,Skin Care,Skin Lift Device
Week 6,Nexlev,LR-01,Amazon,FBA79279,MAPPED,6,4571.186441,4571.186441,444,2664,Home & Kitchen,Fabric Care,Lint Remover
Week 6,Nexlev,LR-01 Set of 2 blades,Amazon,FBA79606,MAPPED,2,635.5932203,635.5932203,108,216,Home & Kitchen,Set of 2 blades,Spares
Week 6,Nexlev,LR-02,Amazon,FBA79280,MAPPED,38,45833.89831,45833.89831,899,34162,Home & Kitchen,Fabric Care,Lint Remover
Week 6,Nexlev,LR-02 Set of 2 blades,Amazon,FBA79607,MAPPED,1,0,0,145,145,Home & Kitchen,Set of 2 blades,Spares
Week 6,Nexlev,LR-03,Amazon,FBA79819,MAPPED,44,12155.08475,12155.08475,145,6380,Home & Kitchen,Fabric Care,Lint Remover
Week 6,Nexlev,MC-01,Amazon,FBA79811,MAPPED,16,7624.576271,7624.576271,297,4752,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper
Week 6,Nexlev,MF-01,Amazon,FBA79810,MAPPED,4,1861.016949,1861.016949,261,1044,Home & Kitchen,Kitchen Appliances,Milk Frother
Week 6,Nexlev,MG-01,Amazon,FBA79596,MAPPED,0,0,0,926,0,HPC,Electric Massagers,Massage Gun
Week 6,Nexlev,MGC-03,Amazon,FBA79687,MAPPED,0,0,0,980,0,HPC,Electric Massagers,Hot & Cold Massage Gun
Week 6,Nexlev,MGS-02,Amazon,FBA79686,MAPPED,0,0,0,436,0,HPC,Electric Massagers,Massage Gun - Mini
Week 6,Nexlev,MM-01,Amazon,FBA79688,MAPPED,1,8473.728814,8473.728814,6146,6146,HPC,Electric Massagers,Foldable Massage Mat
Week 6,Nexlev,MR-01,Amazon,FBA79263,MAPPED,44,100727.9661,100727.9661,1162,51128,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 6,Nexlev,MR-01 HEPA Filter,Amazon,FBA79436,MAPPED,0,0,0,35,0,Home & Kitchen,HEPA Filter,Spares
Week 6,Nexlev,MR-02,Amazon,FBA79439,MAPPED,17,49199.15254,49199.15254,1381,23477,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 6,Nexlev,NP-01,Amazon,FBA78994,MAPPED,1,592.3728814,592.3728814,413,413,Home & Kitchen,Travel Accessories,Travel Pillow
Week 6,Nexlev,NP-05,Amazon,FBA78998,MAPPED,0,0,0,558,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 6,Nexlev,NP-06,Amazon,FBA79677,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 6,Nexlev,NP-07,Amazon,FBA79678,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 6,Nexlev,PB-01,Amazon,FBA79812,MAPPED,13,24226.27119,24226.27119,1307,16991,Home & Kitchen,Kitchen Appliances,Portable Blender
Week 6,Nexlev,PM-02,Amazon,FBA79690,MAPPED,0,0,0,963,0,HPC,Electric Massagers,Handheld Percussion Massager
Week 6,Nexlev,SC-01,Amazon,FBA78981,MAPPED,73,211764.9915,211764.9915,1786,130378,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 6,Nexlev,SC-02,Amazon,FBA79262,MAPPED,3,6226.271186,6226.271186,1377,4131,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 6,Nexlev,SC-03,Amazon,FBA79277,MAPPED,4,24403.38983,24403.38983,4052,16208,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 6,Nexlev,SC-04,Amazon,FBA79567,MAPPED,29,142552.5424,142552.5424,2695,78155,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 6,Nexlev,SC-05,Amazon,FBA79652,MAPPED,40,93701.69492,93701.69492,1443,57720,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 6,Nexlev,SC-05 SC-05 - Set of Spares,Amazon,FBA79912,MAPPED,0,0,0,350,0,Home & Kitchen,SC-05 - Set of Spares,Spares
Week 6,Nexlev,SM-01,Amazon,FBA79276,MAPPED,13,44056.77966,44056.77966,2357,30641,Home & Kitchen,Cleaning & Vacumming,Steam Mop
Week 6,Nexlev,SPM-01,Amazon,FBA79468,MAPPED,0,0,0,2775,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 6,Nexlev,SPM-01 Set of 2 Mops,Amazon,FBA79717,MAPPED,1,253.3898305,253.3898305,250,250,Home & Kitchen,Set of 2 Mops,Spares
Week 6,Nexlev,SPM-01(New),Amazon,FBA79699,MAPPED,0,0,0,2827,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 6,Nexlev,SS-01(New),Amazon,FBA79698,MAPPED,3,6395.762712,6395.762712,1227,3681,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 6,Nexlev,SS-02,Amazon,FBA79589,MAPPED,0,0,0,1306,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 6,Nexlev,SS-02 Set of Spares,Amazon,FBA79657,MAPPED,0,0,0,350,0,Home & Kitchen,Set of Spares,Spares
Week 6,Nexlev,ST-01,Amazon,FBA79679,MAPPED,18,83594.07627,83594.07627,3423,61614,Home & Kitchen,Kitchen Appliances,Stand Mixer
